comment_channel,createtime,ext1,ext2,ext3,ext4,ext5,id,img,keywords,level,media_name,media_type,old_level,title,url
sh,1529567087,,sh:comos-hefphqk9858062:0,,sh:comos-hefphqk9858062:0,华龙网6月21日0时讯（记者 林楠 周晓雪 图/李裕锟）蔡世英这一生，一半时间在等待。女儿走丢那年她39岁，现在77岁，38年来，儿女搬走了，老屋易主了，蔡世英始终不肯离开——她说，如果搬走了，万一哪天女儿回来，找不到我怎么办？两年前，她患上肺癌。她说自己不怕死，但她怕死了便真的再也盼不回…,1-1-35861050,,"肺癌,蔡世英,女儿",0,华龙网,,2,老人等走失女儿38年：她回来找不到我怎么办,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9858062.shtml
sh,1529567005,,sh:comos-hefphqk9846800:0,,sh:comos-hefphqk9846800:0,近日，璧山法院民一庭成功调解了91起产品责任纠纷。2017年8月25日和8月26日，张某、郁某在被告重庆某超市璧山分公司处购买了“海天下巴沙鱼柳”若干，生产日期均显示为“2017年8月7日”，保质期为3天。后经朋友指点上网查询得知，被告的行为违反了《食品安全法》第三十四条第十款的规定和第一百二十…,1-1-35860906,,"巴沙,鱼柳,保质期",0,重庆法院网,,3,产品责任起纠纷 法官调解促履行,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9846800.shtml
sh,1529566855,,sh:comos-hefphqk9826363:0,,sh:comos-hefphqk9826363:0,"日前，小学教材外婆改成姥姥一词引发热议。有网友爆料说上海小学二年级语文书第24课《打碗碗花》将原文的“外婆”全部改成了“姥姥”。然而搜索这篇课文的原文却发现全篇都是“外婆”。
不光是《打碗碗花》，同一本教材的第6课《马鸣加的新书包》也全部用了“姥姥”这一表述。",1-1-35860989,,"打碗碗花,姥姥,外婆",0,看看新闻Knews,,2,上海小学教材“外婆”改成“姥姥” 专家:没必要,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9826363.shtml
sh,1529566723,,sh:comos-hefphqk9810445:0,,sh:comos-hefphqk9810445:0,"原标题：首都机场海关截获千克海洛因 嫌犯持中东某国护照
据北京日报6月21日报道，首都机场海关旅检现场关员近日在对一进境旅客行李进行X光机过机检查时，发现其行李内有大量疑似粉末状物品。经调查，该旅客携带了近1000克海洛因，这是北京海关今年以来查获的首起走私毒品案。",1-1-35860868,,"海洛因,首都机场,中东,护照",1,观察者网,,1,首都机场截获千克毒品 嫌犯曾是中东某国公职人员,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9810445.shtml
,1529566680,,sh:comos-hefphqk9804267:0,,sh:comos-hefphqk9804267:0,"原标题：深观察|微信公众号改版，也必须考量“不适”用户的比例
6月20日下午，微信 iOS 版本更新至6.7.0，新增“可以直接浏览订阅号消息”的功能。更新后，用户可以在原本的订阅号界面，以一种按时间排序的信息流模式进行阅读，就和很多资讯类 app 一样。",1-1-35860894,,"改版,信息流,头条",0,澎湃新闻,,2,澎湃评微信公众号改版:必须考量“不适”用户比例,http://news.sina.com.cn/o/2018-06-21/doc-ihefphqk9804267.shtml
sh,1529566508,,sh:comos-hefphqk9782491:0,,sh:comos-hefphqk9782491:0,"原标题：搜狗引擎搜出涉黄视频链接 迅雷支持下载
法制晚报讯（记者 刘艺龙 ） 腾讯首页上搜索“磁力”两字，竟然可以搜出涉黄视频。",1-1-35860838,,"搜狗搜索,磁力,腾讯,涉黄,迅雷",0,中国经济网,,3,搜狗搜索“磁力”显示涉黄视频 腾讯：已收到举报,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9782491.shtml
sh,1529565604,,sh:comos-hefphqk9662715:0,,sh:comos-hefphqk9662715:0,"原标题：秦皇岛一小区住户发生爆燃致一死一伤——中国青年网 触屏版
中国青年网秦皇岛6月21日电（李延利）据秦皇岛市海港区官方公众号“今日海港区”消息，6月21日6时50分，秦皇岛市海港区鑫苑小区一居民家中发生爆燃事故，事故致一死一伤。",1-1-35860757,,"秦皇岛,住户,小区",0,中国青年网,,2,河北秦皇岛一小区住户家中发生爆燃事故 致1死1伤,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9662715.shtml
sh,1529565465,,sh:comos-hefphqk9647186:0,,sh:comos-hefphqk9647186:0,"原标题：搜狗搜索“磁力”显示大量涉黄视频，腾讯客服：已收到举报
法制晚报·看法新闻6月21日消息，腾讯首页上搜索“磁力”两字，竟然可以搜出涉黄视频。",1-1-35860758,,"搜狗搜索,磁力,腾讯",0,澎湃新闻,,2,腾讯首页搜“磁力”现涉黄视频 客服：已收到举报,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9647186.shtml
sh,1529565192,,sh:comos-hefphqk9611234:0,,sh:comos-hefphqk9611234:0,"原标题：湖南一品牌臭豆腐配料有“屎”？厂家回应：图片是假的
现代快报讯 （记者 孙玉春） 从 6 月 20 日开始，朋友圈里一张图片被疯狂转发，在这张某品牌长沙臭豆腐的外包装袋上，配料表一栏赫然出现了 “ 屎 ” 的字样！由于臭豆腐的话题性，不少人拿这个开起了玩笑，但是对于厂家来说，却如…",1-1-35860777,,"臭豆腐,配料,包装袋",1,封面新闻,,1,湖南一品牌臭豆腐配料有“屎”？厂家回应：假的,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9611234.shtml
sh,1529565189,,sh:comos-hefphqk9610731:0,,sh:comos-hefphqk9610731:0,"原标题：教师竹棍抽打8名学生 校方：涉事老师被留职查看
西部网安康讯（记者 毛明博）6月19日早，因学校停电未听到上操铃响，加上强降雨后操场泥泞，小强（化名）等8名安康黄冈实验学校高中生先去上课但发现教室无人，遂去操场，但却被高中年级董姓老师遇见“以他们迟到不遵校规用竹棍抽打手腕…",1-1-35860858,,"安康,竹棍,小强",0,封面新闻,,2,教师用竹棍抽打8名学生 校方:涉事老师被留职查看,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9610731.shtml
sh,1529565029,,sh:comos-hefphqk9588197:0,,sh:comos-hefphqk9588197:0,"来源：央视网
？？？？？？ 央视网消息：近日（6月7日）湖北警方公布，湖北安陆市公安局历时近200天，成功侦破一起涉案金额达800余万元的公安部部督特大网络黑客案件。嫌疑人通过破坏计算机信息系统，以每单1元的价格，在某购物平台下单106笔，“购买”了价值数百万元的黄金和钻石。",1-1-35860700,,"黑客,央视网,安陆市",0,央视网,,3,湖北：破获网络黑客案 “网购”诈骗800多万,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9588197.shtml
sh,1529565027,,sh:comos-hefphqk9587790:0,,sh:comos-hefphqk9587790:0,"来源：央视网
？？？？？？ 央视网消息：今年2月以来，教育部办公厅等四部门联合发布通知：坚决纠正校外培训机构开展学科类培训出现的“超纲教学 ”“提前教学” “强化应试”等不良行为；查处无证无照的校外培训机构。然而在严厉整治之下，中小学生的课外负担切实减轻了吗？校外培训机构规范了吗？我们…",1-1-35860708,,"央视网,培训机构,培训",0,央视网,,3,校外培训机构调查：校外培训火热 大部分无证无照,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9587790.shtml
sh,1529565024,,sh:comos-hefphqk9587410:0,,sh:comos-hefphqk9587410:0,"来源：央视网
？？？？？？ 央视网消息：教育部明确规定 “严禁校外培训机构组织中小学生等级考试及竞赛，坚决查处将校外培训机构培训结果与中小学校招生入学挂钩的行为。”然而一些家长都抱着不能输在起跑线上和技多不压身的想法，让孩子到校外培训机构学习，并参加相关的竞赛，评奖活动，记者日前在对…",1-1-35860699,,"央视网,培训机构,奥数",0,央视网,,3,校外培训机构调查：奥数依旧火爆 抢学拔高依然突出,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9587410.shtml
sh,1529564976,,sh:comos-hefphqk9580530:0,,sh:comos-hefphqk9580530:0,"原标题：广东团伙招募小伙自砸锁骨流窜碰瓷，安徽警方已抓4名嫌疑人
一个来自广东的“碰瓷”团伙，专门招募20岁以下年轻小伙，以高额回报换取他们自断锁骨，然后带着“伤者”流窜全国“制造”交通事故骗取受害人“医药费”。 6月20日，记者从长丰警方获悉，经过近三个月的侦查，警方摧毁了该“…",1-1-35860728,,"嫌疑人,小伙,团伙",0,澎湃新闻,,2,团伙招募人自砸锁骨流窜碰瓷 一人愈合就换另一个,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9580530.shtml
,1529564878,,sh:comos-hefphqk9567660:0,,sh:comos-hefphqk9567660:0,"原标题：美国洛杉矶警方缴获一个“军火库”：553把枪
[编译/观察者网 徐蕾]",1-1-35860677,,"军火库,枪支,费尔南德斯",0,观察者网,,2,美国洛杉矶警方缴获一个个人“军火库”：553把枪,http://news.sina.com.cn/o/2018-06-21/doc-ihefphqk9567660.shtml
sh,1529564830,,sh:comos-hefphqk9561159:0,,sh:comos-hefphqk9561159:0,"原标题：男子熬夜观看世界杯声音太大 孕妻报警称“遭家暴”
华龙网6月21日12时15分讯 世界杯期间，熬夜看球成了不少球迷必备的娱乐活动。然而，在重庆市沙坪坝区，因为丈夫熬夜看球，电视声音太大，怀孕妻子却报警说遭到了家暴！",1-1-35860672,,"熬夜,报警,世界杯",0,华龙网,,2,男子熬夜看世界杯声音太大 孕妻报警称“遭家暴”,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9561159.shtml
sh,1529564817,,sh:comos-hefphqk9559678:0,,sh:comos-hefphqk9559678:0,"原标题：丈夫熬夜观看世界杯 孕妻报警“遭家暴”
世界杯期间，熬夜看球成了不少球迷必备的娱乐活动。然而，在重庆市沙坪坝区，因为丈夫熬夜看球，电视声音太大，怀孕妻子却报警说遭到了家暴！",1-1-35860670,,"世界杯,熬夜,李女士,报警",0,华龙网,,2,丈夫熬夜看世界杯声音太大 孕妻报警称“遭家暴”,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9559678.shtml
sh,1529564593,,sh:comos-hefphqk9527113:0,,sh:comos-hefphqk9527113:0,"原标题：今早警方通报“漓江花园外砍人事件”，初查系感情纠纷，已致一男一女身亡
昨日今晨，“经开区漓江花园外男子持刀杀人”一事在贵阳人的朋友圈里热传。",1-1-35860717,,"感情纠纷,砍人事件,贵阳",0,封面新闻,,2,男子持菜刀当街将一男一女砍死 警方：系感情纠纷,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9527113.shtml
sh,1529564099,,sh:comos-hefphqk9457081:0,,sh:comos-hefphqk9457081:0,"原标题：支持的世界杯球队输了，小伙气得把女友和车丢在马路上
这段时间，俄罗斯世界杯球赛正如火如荼的进行，各种因看球赛而发生的囧事也不少。这不，渝中区就发生了这样一件事情，究其背后原因，实在令人大跌眼镜。",1-1-35860621,,"世界杯,民警,赌球,女友,小伙",1,上游新闻,,1,支持的世界杯球队输了 小伙气得把车和女友丢马路,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9457081.shtml
sh,1529563973,,sh:comos-hefphqk9440919:0,,sh:comos-hefphqk9440919:0,"原标题：贵阳通报漓江花园外砍人事件：系感情纠纷，已致一男一女身亡
昨日今晨，“经开区漓江花园外男子持刀杀人”一事在贵阳人的朋友圈里热传。",1-1-35860823,,"感情纠纷,砍人事件,贵阳",0,澎湃新闻,,2,贵阳通报小区砍人事件：系感情纠纷 致1男1女死亡,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9440919.shtml
sh,1529563972,,sh:comos-hefphqk9440837:0,,sh:comos-hefphqk9440837:0,"原标题：云联惠上海地区一级代理商潘某某被批捕：涉组织领导传销活动
“浦东检察”微信公号6月21日消息，近日，上海市浦东新区人民检察院以涉嫌组织、领导传销活动罪对犯罪嫌疑人潘某某依法批准逮捕。",1-1-35860667,,"代理商,领导,组织",0,澎湃新闻,,2,电商平台宣称消费全返搞传销获利 会员数达680万,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9440837.shtml
sh,1529563246,,sh:comos-hefphqk9343739:0,,sh:comos-hefphqk9343739:0,"原标题：广东22岁女孩凌晨打车遇害案监控曝光：叫滴滴后上错车，遭司机奸杀
6月21日，广东罗定市公安局就22岁女孩欧某某失踪案再次通报称，欧某某误以为嫌犯张某某是网约车司机而上错车，被带至农场性侵后杀害。",1-1-35860560,,"分尸,女孩,滴滴,遇害,农场",1,上游新闻,,1,女孩凌晨打滴滴遇害案监控曝光:上错车遭司机奸杀,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9343739.shtml
sh,1529563066,,sh:comos-hefphqk9318011:0,,sh:comos-hefphqk9318011:0,"原标题：本溪老汉路遇老太“找伴”，出门买肉馅庆祝回家发现积蓄被偷
“哎呀大哥，你看老妹我头一天到你家，咋也得包饺子庆祝一下，你去市场买点肉馅，我在家剁菜，完事咱俩一起包……”",1-1-35860592,,"老汉,老太太,肉馅",0,澎湃新闻,,2,老汉遇“黄昏恋”买肉馅庆祝 回家发现积蓄被偷,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9318011.shtml
sh,1529562955,,sh:comos-hefphqk9302422:0,,sh:comos-hefphqk9302422:0,"来源：央视新闻客户端
近日（6月7日）湖北警方公布，湖北安陆市公安局历时近200天，成功侦破一起涉案金额达800余万元的公安部部督特大网络黑客案件。嫌疑人通过破坏计算机信息系统，以每单1元的价格，在某购物平台下单106笔，“购买”了价值数百万元的黄金和钻石。",1-1-35860545,,"嫌疑人,安陆市,刘友华",0,央视新闻,,3,男子以每单一元“网购”价值八百万黄金钻石 真相是…,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9302422.shtml
sh,1529562471,,sh:comos-hefphqk9236613:0,,sh:comos-hefphqk9236613:0,"原标题：广西79岁老人肩挑手填四个月铺路：希望孩子上学路好走一点
广西新闻网-南国今报6月21日消息，6月20日一大早还不到7时，在柳州市柳北区鹧鸪江凤凰巷一条近百米长的蜿蜒小路上，79岁的刘业善老人就忙活起来了，一个人肩挑七八十斤重的水泥，一层层铺在填满碎石和碎瓦片的小路上。",1-1-35860555,,"老人,民居,小路,上学",0,澎湃新闻,,2,79岁老人肩挑手填铺路：希望孩子上学路好走一点,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9236613.shtml
sh,1529562205,,sh:comos-hefphqk9201104:0,,sh:comos-hefphqk9201104:0,"原标题：男子伪装成老总骗女子假结婚 并诈骗女方亲朋好友上千万
近日，南滨路派出所抓获一名涉嫌诈骗的男子刘某，该男子冒充自己是公司老总，谎称父母均为成功人士，把自己伪装得很高端，获取一女子及其亲属朋友的信任后，不但与女子“结婚”生子，还以投资工程等名义，骗取该女子及其家人、朋…",1-1-35860515,,"女士,老总,亲朋好友",0,上游新闻,,2,男子伪装成老总骗女子结婚 并诈骗女方亲友上千万,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9201104.shtml
sh,1529562189,,sh:comos-hefphqk9198827:0,,sh:comos-hefphqk9198827:0,"原标题：公安部：涉文物犯罪A级通缉令6人自首1人被抓，3人在逃
法制晚报·看法新闻6月21日消息，6月16日，公安部A级通缉令（公缉〔2018〕46号）通缉的在逃文物犯罪嫌疑人王建韬在浙江天台被抓获。",1-1-35860518,,"通缉令,在逃,文物",0,澎湃新闻,,2,涉文物犯罪A级通缉令6人自首1人被抓 3人在逃,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9198827.shtml
sh,1529562153,,sh:comos-hefphqk9194193:0,,sh:comos-hefphqk9194193:0,"原标题：两男子跳下地铁站台躺在铁轨间 司机紧急刹车
就在火车到达之前，两个胆大妄为的年轻人从地铁站的站台上跳下，躺在铁轨之间。",1-1-35860498,,"铁轨,站台,地铁,火车,司机",0,封面新闻,,2,两男子为寻刺激跳下地铁站台躺铁轨间 列车被逼停,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9194193.shtml
sh,1529561899,,sh:comos-hefphqk9158027:0,,sh:comos-hefphqk9158027:0,"原标题：媒体：“陪堂妈妈”的“母爱”不应被鼓励
近日，一篇《“陪堂妈妈”上课3000节 成学校特殊学生》（6月19日《长江日报》）的报道引发热议。这位姓代的全职妈妈为了督促上初中的儿子学习，愣是陪着儿子又上了一遍初中。“三年大概要上3600多节课，代妈妈就旁听了3000多节”“作息时间和其…",1-1-35860481,,"陪堂妈妈,学生,3000多节",0,红网,,2,女子3年陪孩子上课3000多节 媒体：不应被鼓励,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9158027.shtml
sh,1529561753,,sh:comos-hefphqk9138326:0,,sh:comos-hefphqk9138326:0,"来源：央视新闻客户端
气温飙升，青少年溺水事故又进入高发季。世界卫生组织《全球溺水报告》显示，全球每小时有40多人溺水死亡，每年共有约37.2万人溺水死亡，半数以上溺水死亡者不足25岁。而我国每年约有5.9万人死于溺水，其中未成年人占据了95%以上。儿童因身心发育不全，对潜在危险的认识不足，容易…",1-1-35860455,,"溺水,溺水事故,溺水者",0,央视新闻,,3,又到溺水多发季，这些知识你和孩子都不能忽视……,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9138326.shtml
sh,1529561750,,sh:comos-hefphqk9138176:0,,sh:comos-hefphqk9138176:0,"来源：央视新闻客户端
浙江杭州56岁的陈阿姨生活全乱套了，她在一个叫爱福家的养老服务机构购买了50多万元的养老产品，上个月中旬传来消息，公司董事长涉嫌跑路，陈阿姨的钱泡汤了。杭州警方消息，截至6月中旬，西湖公安分局共接爱福家报案人员2500多人，涉及金额数亿元。",1-1-35860456,,"爱福,大伯,杭州",0,央视新闻,,3,“我会被儿子骂死……”大批父母积蓄被掏空，涉及数亿元！,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9138176.shtml
sh,1529561748,,sh:comos-hefphqk9137922:0,,sh:comos-hefphqk9137922:0,"来源：央视新闻客户端
最近，你有没有在朋友圈看到这样的链接：各种“送红包、送钱了……”的广告链接被很多人转发分享。看到这类消息千万别点！分享者虽受诱导分享了很多链接，实际上最终一分钱也拿不到。",1-1-35860454,,"红包,朋友圈,分享者",0,央视新闻,,3,微信朋友圈这些链接千万别点！坑你没商量,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9137922.shtml
sh,1529561200,,sh:comos-hefphqk9058348:0,,sh:comos-hefphqk9058348:0,"原标题：“被120元包月吃垮”火锅店重新开业，包月转为菜品折扣
成都商报6月21日消息，6月20日晚上23点40分，成都市锦江区糍粑店街家门儿火锅店，就餐的最后一桌顾客起身，与老板苏哲寒暄了几句后，结账离开，4人消费200余元。",1-1-35860508,,"苏哲,火锅店,包月,菜品",0,澎湃新闻,,2,“120元包月被吃垮”火锅店开业：包月改菜品折扣,http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk9058348.shtml
